,Unnamed: 0,Unnamed: 0.1,bbox_id,air_quality,area,closest_shop,cloud_cover,humidity,shops_amount,temperature,inappropriate_type,flat_roof,gabled_roof,round_roof
259,259,259,NY3,81,302.662035202537,20,0.57,0.71,30.0,12.25,0,0,0,0
260,260,260,NY3,81,911.0159673843941,97,0.57,0.71,27.0,12.25,0,0,0,0
261,261,261,NY3,81,46.3019080558527,19,0.57,0.71,28.0,12.25,0,0,1,0
262,262,262,NY3,81,118.56504785742099,144,0.57,0.71,24.0,12.25,0,0,0,0
263,263,263,NY3,81,243.645457262198,50,0.57,0.71,28.0,12.25,0,0,0,0
264,264,264,NY3,81,405.864502408359,34,0.57,0.71,10.0,12.25,0,0,0,0
265,265,265,NY3,81,180.284267347819,14,0.57,0.71,22.0,12.25,0,0,0,0
266,266,266,NY3,81,242.272865840664,30,0.57,0.71,29.0,12.25,0,0,0,0
267,267,267,NY3,81,1672.08589745121,100,0.57,0.71,27.0,12.25,0,0,0,0
268,268,268,NY3,81,168.617986306869,29,0.57,0.71,29.0,12.25,0,0,0,0
269,269,269,NY3,81,204.53547787525798,23,0.57,0.71,27.0,12.25,0,0,0,0
270,270,270,NY3,81,1548.42293453734,85,0.57,0.71,24.0,12.25,0,0,0,0
271,271,271,NY3,81,1541.8980564030496,108,0.57,0.71,18.0,12.25,0,0,0,0
272,272,272,NY3,81,872.918676202324,21,0.57,0.71,32.0,12.25,0,1,0,0
273,273,273,NY3,81,1065.87295512891,154,0.57,0.71,24.0,12.25,0,0,0,0
274,274,274,NY3,81,2088.51199693451,59,0.57,0.71,24.0,12.25,0,0,0,0
275,275,275,NY3,81,1580.60556465147,40,0.57,0.71,27.0,12.25,0,0,0,0
276,276,276,NY3,81,862.626912093572,116,0.57,0.71,29.0,12.25,0,0,0,0
277,277,277,NY3,81,1352.5066225573,64,0.57,0.71,28.0,12.25,0,0,0,0
278,278,278,NY3,81,216.94021957836893,46,0.57,0.71,21.0,12.25,0,0,0,0
279,279,279,NY3,81,614.624230263218,147,0.57,0.71,22.0,12.25,0,0,0,1
280,280,280,NY3,81,523.405859134705,57,0.57,0.71,23.0,12.25,0,0,0,0
281,281,281,NY3,81,113.13343890678101,205,0.57,0.71,8.0,12.25,0,1,0,0
