,air_quality,area,bbox_id,closest_shop,cloud_cover,humidity,shops_amount,temperature,roof_tupe
7346,89,112.442671555663,Seattle4,805,0.6,0.78,0,,
7347,89,102.873446433267,Seattle4,739,0.6,0.78,0,,
7348,89,23.8553127630116,Seattle4,489,0.6,0.78,1,,
7349,89,92.9501860260804,Seattle4,481,0.6,0.78,1,,flat
7350,89,100.141869907912,Seattle4,347,0.6,0.78,3,,
7351,89,90.5618656449759,Seattle4,724,0.6,0.78,0,,
7352,89,86.2302427761672,Seattle4,797,0.6,0.78,0,,
7353,89,189.004072167833,Seattle4,329,0.6,0.78,1,,
7354,89,37.2422044727803,Seattle4,247,0.6,0.78,3,,
7355,89,92.6715294720293,Seattle4,481,0.6,0.78,1,,
7356,89,123.431638318555,Seattle4,715,0.6,0.78,0,,
7357,89,126.025859008146,Seattle4,200,0.6,0.78,3,,
7358,89,96.8192732889262,Seattle4,269,0.6,0.78,3,,flat
7359,89,119.581880072206,Seattle4,342,0.6,0.78,3,,
7360,89,88.0438056997821,Seattle4,861,0.6,0.78,0,,flat
7361,89,89.5074485586366,Seattle4,845,0.6,0.78,0,,
7362,89,63.5930397164183,Seattle4,171,0.6,0.78,3,,
7363,89,143.00947243387,Seattle4,312,0.6,0.78,3,,
7364,89,164.716732139002,Seattle4,384,0.6,0.78,3,,
7365,89,109.338963255487,Seattle4,251,0.6,0.78,3,,
7366,89,95.4329191278816,Seattle4,880,0.6,0.78,0,,
7367,89,180.701801551014,Seattle4,248,0.6,0.78,3,,
7368,89,143.797963069797,Seattle4,567,0.6,0.78,0,,
7369,89,201.884859783201,Seattle4,311,0.6,0.78,3,,round
7370,89,112.916189595103,Seattle4,638,0.6,0.78,0,,
7371,89,121.254407638187,Seattle4,133,0.6,0.78,3,,
7372,89,103.563669215707,Seattle4,537,0.6,0.78,0,,
7373,89,107.846988381594,Seattle4,250,0.6,0.78,3,,flat
7374,89,124.147238421389,Seattle4,242,0.6,0.78,3,,flat
7375,89,113.55931173837,Seattle4,414,0.6,0.78,2,,
7376,89,24.0729888879502,Seattle4,299,0.6,0.78,3,,
7377,89,125.746359416169,Seattle4,674,0.6,0.78,0,,
7378,89,113.27777342824,Seattle4,248,0.6,0.78,3,,
7379,89,112.626809172073,Seattle4,331,0.6,0.78,3,,
7380,89,107.002372533319,Seattle4,495,0.6,0.78,1,,flat
7381,89,126.712259182556,Seattle4,669,0.6,0.78,0,,
7382,89,119.425674761242,Seattle4,340,0.6,0.78,3,,
7383,89,16.3001448624211,Seattle4,704,0.6,0.78,0,,
7384,89,118.328601290135,Seattle4,360,0.6,0.78,3,,
7385,89,78.6296065865787,Seattle4,289,0.6,0.78,3,,
7386,89,108.986344246283,Seattle4,862,0.6,0.78,0,,flat
7387,89,116.75647432028,Seattle4,140,0.6,0.78,3,,
7388,89,25.1777646167923,Seattle4,381,0.6,0.78,3,,flat
7389,89,144.594033648752,Seattle4,79,0.6,0.78,3,,gabled
7390,89,127.370349155568,Seattle4,519,0.6,0.78,0,,
7391,89,89.5100678356264,Seattle4,925,0.6,0.78,0,,
7392,89,83.6888540031938,Seattle4,788,0.6,0.78,0,,
7393,89,146.730440786085,Seattle4,248,0.6,0.78,3,,
7394,89,90.8093365977749,Seattle4,525,0.6,0.78,0,,gabled
7395,89,164.989119895622,Seattle4,940,0.6,0.78,0,,round
7396,89,120.136935329003,Seattle4,785,0.6,0.78,0,,
7397,89,116.649574454613,Seattle4,158,0.6,0.78,3,,
7398,89,163.334020220568,Seattle4,440,0.6,0.78,3,,
7399,89,158.873333722539,Seattle4,511,0.6,0.78,0,,
7400,85,121.495749998389,Seattle5,176,0.6,0.78,14,,
7401,85,155.424583709892,Seattle5,185,0.6,0.78,7,,
7402,85,16.240516310743,Seattle5,86,0.6,0.78,7,,
7403,85,30.7104716811989,Seattle5,402,0.6,0.78,4,,
7404,85,135.412594302001,Seattle5,183,0.6,0.78,2,,
7405,85,108.893172861695,Seattle5,433,0.6,0.78,2,,
7406,85,168.999225614118,Seattle5,66,0.6,0.78,7,,
7407,85,150.80761956329,Seattle5,139,0.6,0.78,4,,
7408,85,171.143681203634,Seattle5,259,0.6,0.78,5,,flat
7409,85,19.7288360897512,Seattle5,350,0.6,0.78,7,,flat
7410,85,95.4113714096429,Seattle5,124,0.6,0.78,5,,
7411,85,162.08961516429,Seattle5,82,0.6,0.78,8,,
7412,85,59.6961898071959,Seattle5,164,0.6,0.78,6,,
7413,85,387.138818608334,Seattle5,107,0.6,0.78,13,,
7414,85,29.3250534215379,Seattle5,154,0.6,0.78,15,,
7415,85,1835.39975696392,Seattle5,45,0.6,0.78,7,,
7416,85,395.025443004016,Seattle5,55,0.6,0.78,13,,
7417,85,674.067756102117,Seattle5,41,0.6,0.78,15,,gabled
7418,85,1255.52787835087,Seattle5,105,0.6,0.78,5,,
