,_id,addr:housenumber,addr:street,air_quality,amenity,area,bbox_id,building,building_centroid,closest_shop,cloud_cover,description,geometry,height,humidity,name,request_area_bottom_left,request_area_top_right,shops_amount,shops_count,temperature
6758,{'$oid': '5bd4587cc6b61440ac1626b8'},,,88,,196.31707674829096,Seattle3,,"{'type': 'Point', 'coordinates': [-122.34003909008001, 47.69890543923126]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3399073, 47.6988619], [-122.3401333, 47.6988621], [-122.3401333, 47.6988509], [-122.3401694, 47.698851], [-122.3401693, 47.6989474], [-122.340104, 47.6989473], [-122.340104, 47.6989594], [-122.3400782, 47.6989594], [-122.3400782, 47.6989464], [-122.3399826, 47.6989463], [-122.3399826, 47.6989586], [-122.3399329, 47.6989586], [-122.3399329, 47.6989465], [-122.3399071, 47.6989464], [-122.3399073, 47.6988619]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
6833,{'$oid': '5bd4587cc6b61440ac162703'},9257,Wallingford Avenue North,88,,163.625478878028,Seattle3,,"{'type': 'Point', 'coordinates': [-122.33680394999998, 47.69764315]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.336908, 47.6975964], [-122.3369067, 47.6976912], [-122.3366999, 47.6976899], [-122.3367012, 47.6975951], [-122.336908, 47.6975964]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
6824,{'$oid': '5bd4587cc6b61440ac1626fa'},9249,College Way North,88,,167.2192891016839,Seattle3,,"{'type': 'Point', 'coordinates': [-122.33542939021031, 47.69741212861445]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3353634, 47.6973322], [-122.3354832, 47.6973314], [-122.3354847, 47.6974244], [-122.3355208, 47.6974241], [-122.3355214, 47.6974607], [-122.3354812, 47.6974609], [-122.3354817, 47.6974885], [-122.3353659, 47.6974894], [-122.3353634, 47.6973322]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
6854,{'$oid': '5bd4587cc6b61440ac162718'},,,88,,251.2575473087297,Seattle3,,"{'type': 'Point', 'coordinates': [-122.33792952524706, 47.69676170335985]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.337794, 47.696818], [-122.3377919, 47.6967078], [-122.338065, 47.6967054], [-122.3380672, 47.6968156], [-122.337794, 47.696818]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
6913,{'$oid': '5bd4587cc6b61440ac162753'},9058,Wallingford Avenue North,88,,144.66925653874145,Seattle3,,"{'type': 'Point', 'coordinates': [-122.33617978013012, 47.69580121578533]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3360809, 47.6958474], [-122.3360806, 47.6958108], [-122.3360974, 47.6958107], [-122.3360973, 47.6957988], [-122.3360856, 47.6957988], [-122.3360853, 47.6957637], [-122.3360961, 47.6957637], [-122.336096, 47.6957549], [-122.3362731, 47.695754], [-122.3362741, 47.6958465], [-122.3360809, 47.6958474]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
6945,{'$oid': '5bd4587cc6b61440ac162773'},,,88,,38.94390599827091,Seattle3,,"{'type': 'Point', 'coordinates': [-122.33328370000001, 47.69581745]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3333202, 47.6958488], [-122.3332431, 47.6958465], [-122.3332472, 47.6957861], [-122.3333243, 47.6957884], [-122.3333202, 47.6958488]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.08
6650,{'$oid': '5bd4587cc6b61440ac16264c'},9701,Woodlawn Avenue North,88,,213.8946524796549,Seattle3,,"{'type': 'Point', 'coordinates': [-122.3390305205327, 47.69986505221833]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3388899, 47.6998206], [-122.3390588, 47.69982], [-122.3390588, 47.6998141], [-122.3391615, 47.6998137], [-122.3391624, 47.6999159], [-122.3390531, 47.6999163], [-122.3390531, 47.6999093], [-122.3388906, 47.6999099], [-122.3388899, 47.6998206]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
6867,{'$oid': '5bd4587cc6b61440ac162725'},,,88,,189.24419930195904,Seattle3,,"{'type': 'Point', 'coordinates': [-122.33838772208978, 47.69702394315351]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3385156, 47.6970683], [-122.3382549, 47.6970666], [-122.3382561, 47.6969829], [-122.3383478, 47.6969835], [-122.3383483, 47.696979], [-122.3385169, 47.696979], [-122.3385156, 47.6970683]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
6615,{'$oid': '5bd4587cc6b61440ac162629'},9110,1st Avenue Northeast,88,,191.9448397062932,Seattle3,,"{'type': 'Point', 'coordinates': [-122.32810174491173, 47.69531376222102]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3281856, 47.695233], [-122.3281873, 47.695376], [-122.3279834, 47.6953772], [-122.3279827, 47.6953215], [-122.3280151, 47.6953213], [-122.3280148, 47.6953034], [-122.328063, 47.6953031], [-122.3280622, 47.6952337], [-122.3281856, 47.695233]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.08
6852,{'$oid': '5bd4587cc6b61440ac162716'},,,88,,245.2089904382035,Seattle3,,"{'type': 'Point', 'coordinates': [-122.33837994999998, 47.696586999999994]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3385165, 47.69664], [-122.3382455, 47.6966424], [-122.3382434, 47.696534], [-122.3385144, 47.6965316], [-122.3385165, 47.69664]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
6858,{'$oid': '5bd4587cc6b61440ac16271c'},,,88,,29.979121257462747,Seattle3,,"{'type': 'Point', 'coordinates': [-122.33601790000002, 47.69630359999999]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3360578, 47.6962808], [-122.3360601, 47.6963245], [-122.335978, 47.6963264], [-122.3359757, 47.6962827], [-122.3360578, 47.6962808]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
6949,{'$oid': '5bd4587cc6b61440ac162777'},,,88,,5413.376150909225,Seattle3,college,"{'type': 'Point', 'coordinates': [-122.33367252328857, 47.69849134903419]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3336335, 47.6990162], [-122.33339, 47.6990172], [-122.3332582, 47.6990177], [-122.3332578, 47.6989913], [-122.3332542, 47.69874], [-122.333247, 47.6982406], [-122.3332457, 47.6981505], [-122.3337026, 47.6981425], [-122.3337002, 47.6980384], [-122.3338665, 47.6980383], [-122.3338683, 47.6981439], [-122.334218, 47.6981422], [-122.3342238, 47.6984479], [-122.3342472, 47.6984474], [-122.3342474, 47.6986202], [-122.3342246, 47.6986204], [-122.333843, 47.6986237], [-122.3338428, 47.6985146], [-122.3336282, 47.6985155], [-122.3336288, 47.6986378], [-122.3337144, 47.6986385], [-122.333715, 47.6986586], [-122.3337589, 47.6986593], [-122.33376, 47.6987055], [-122.3338282, 47.6987045], [-122.333828, 47.6987357], [-122.3338275, 47.6988105], [-122.333765, 47.6988124], [-122.3337648, 47.6988602], [-122.3337157, 47.6988599], [-122.3337158, 47.6988848], [-122.3336315, 47.6988847], [-122.3336329, 47.6989811], [-122.3336335, 47.6990162]]]}",12.0,0.79,College Center Building,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.08
6836,{'$oid': '5bd4587cc6b61440ac162706'},,,88,,258.15796434590663,Seattle3,,"{'type': 'Point', 'coordinates': [-122.33792335753932, 47.69622702542486]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3380549, 47.696168], [-122.3380577, 47.6962761], [-122.3380107, 47.6962767], [-122.3380113, 47.6962973], [-122.3379328, 47.6962982], [-122.3379323, 47.6962779], [-122.3377924, 47.6962795], [-122.3377912, 47.6962345], [-122.3377653, 47.6962348], [-122.3377647, 47.6962124], [-122.3377907, 47.6962121], [-122.3377897, 47.6961711], [-122.3380549, 47.696168]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
6721,{'$oid': '5bd4587cc6b61440ac162693'},9515,Wallingford Avenue North,88,,115.90130703671248,Seattle3,,"{'type': 'Point', 'coordinates': [-122.33679548994648, 47.69835008850222]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3368821, 47.6983095], [-122.3368841, 47.6983888], [-122.3367131, 47.6983908], [-122.3367124, 47.6983629], [-122.3367008, 47.698363], [-122.3367002, 47.6983384], [-122.3367104, 47.6983383], [-122.3367097, 47.6983115], [-122.3368821, 47.6983095]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
6748,{'$oid': '5bd4587cc6b61440ac1626ae'},9548,Wallingford Avenue North,88,,146.39972507424065,Seattle3,,"{'type': 'Point', 'coordinates': [-122.33624953596512, 47.69916623988784]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3361365, 47.6992043], [-122.3361397, 47.6991479], [-122.3361848, 47.699149], [-122.3361858, 47.6991309], [-122.3362036, 47.6991314], [-122.3362045, 47.6991168], [-122.3362424, 47.6991177], [-122.3362429, 47.6991078], [-122.336328, 47.69911], [-122.3363259, 47.6991476], [-122.3363518, 47.6991483], [-122.3363498, 47.6991833], [-122.3363301, 47.6991828], [-122.3363293, 47.6991965], [-122.3363123, 47.699196], [-122.3363105, 47.6992269], [-122.3362376, 47.699225], [-122.3362393, 47.6991964], [-122.3362072, 47.6991956], [-122.3362066, 47.6992061], [-122.3361365, 47.6992043]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
6626,{'$oid': '5bd4587cc6b61440ac162634'},9520,1st Avenue Northeast,88,,281.25901969185134,Seattle3,,"{'type': 'Point', 'coordinates': [-122.32756183475944, 47.6983159134038]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3276859, 47.6982489], [-122.327686, 47.6983018], [-122.327702, 47.6983017], [-122.327702, 47.6983221], [-122.3276835, 47.6983221], [-122.3276836, 47.6983831], [-122.3274364, 47.6983834], [-122.3274361, 47.6982491], [-122.3276859, 47.6982489]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.08
6738,{'$oid': '5bd4587cc6b61440ac1626a4'},9536,Ashworth Avenue North,88,,126.28879348096919,Seattle3,,"{'type': 'Point', 'coordinates': [-122.33915145, 47.69878405]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3390748, 47.6987347], [-122.3392275, 47.6987343], [-122.3392281, 47.6988334], [-122.3390754, 47.6988338], [-122.3390748, 47.6987347]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
6935,{'$oid': '5bd4587cc6b61440ac162769'},9051,Corliss Avenue North,88,,146.42469519635554,Seattle3,,"{'type': 'Point', 'coordinates': [-122.33144773197007, 47.69533567291632]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.331538, 47.6953937], [-122.3313821, 47.6953934], [-122.3313823, 47.6953558], [-122.3313731, 47.6953558], [-122.3313735, 47.6952648], [-122.3314738, 47.695265], [-122.3314735, 47.6953165], [-122.3315384, 47.6953166], [-122.331538, 47.6953937]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.08
6875,{'$oid': '5bd4587cc6b61440ac16272d'},,,88,,244.3986824926288,Seattle3,,"{'type': 'Point', 'coordinates': [-122.33792060592239, 47.69608377750796]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3380568, 47.6960295], [-122.3380574, 47.696137], [-122.3377935, 47.6961376], [-122.3377933, 47.6961087], [-122.3377623, 47.6961087], [-122.3377621, 47.6960831], [-122.337791, 47.696083], [-122.3377907, 47.6960301], [-122.3380568, 47.6960295]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
6794,{'$oid': '5bd4587cc6b61440ac1626dc'},9221,College Way North,88,,79.51648763834062,Seattle3,,"{'type': 'Point', 'coordinates': [-122.33545615311796, 47.696622579908706]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3355547, 47.6965993], [-122.3355545, 47.6966481], [-122.3353914, 47.6966479], [-122.3353915, 47.6966359], [-122.3353489, 47.6966358], [-122.3353491, 47.696599], [-122.3355547, 47.6965993]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
6767,{'$oid': '5bd4587cc6b61440ac1626c1'},,,88,,113.01845578404065,Seattle3,,"{'type': 'Point', 'coordinates': [-122.33994559999998, 47.69849195]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3398809, 47.6984394], [-122.3400084, 47.6984383], [-122.3400103, 47.6985445], [-122.3398828, 47.6985456], [-122.3398809, 47.6984394]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
6669,{'$oid': '5bd4587cc6b61440ac16265f'},9720,Woodlawn Avenue North,88,,131.15878425947707,Seattle3,,"{'type': 'Point', 'coordinates': [-122.33849997498992, 47.7002566421599]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3385646, 47.7003174], [-122.3384354, 47.7003175], [-122.3384353, 47.7001959], [-122.3385646, 47.7001958], [-122.3385646, 47.7003174]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
6819,{'$oid': '5bd4587cc6b61440ac1626f5'},9243,Densmore Avenue North,88,,177.16517092862483,Seattle3,,"{'type': 'Point', 'coordinates': [-122.33792771716887, 47.69721251529189]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3378941, 47.6971644], [-122.3380579, 47.6971634], [-122.3380586, 47.6972224], [-122.3379878, 47.6972228], [-122.337988, 47.6972388], [-122.3379662, 47.6972389], [-122.3379666, 47.6972711], [-122.337946, 47.6972712], [-122.337946, 47.6972754], [-122.337829, 47.697276], [-122.3378277, 47.6971667], [-122.3378643, 47.6971665], [-122.3378642, 47.6971558], [-122.337894, 47.6971557], [-122.3378941, 47.6971644]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
6629,{'$oid': '5bd4587cc6b61440ac162637'},9522,1st Avenue Northeast,88,,165.2196704775481,Seattle3,,"{'type': 'Point', 'coordinates': [-122.32818912261583, 47.69853937521237]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3282901, 47.6984891], [-122.3282888, 47.6985897], [-122.328116, 47.6985887], [-122.3281163, 47.6985648], [-122.3280622, 47.6985645], [-122.3280627, 47.6985187], [-122.328119, 47.6985191], [-122.3281195, 47.6984881], [-122.3282901, 47.6984891]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.08
6644,{'$oid': '5bd4587cc6b61440ac162646'},1600,North 97th Street,88,,126.85623414572885,Seattle3,,"{'type': 'Point', 'coordinates': [-122.3383359419094, 47.69976178060322]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3382606, 47.6997042], [-122.338319, 47.6997032], [-122.3383191, 47.6997079], [-122.3383498, 47.6997074], [-122.3383501, 47.6997175], [-122.3383838, 47.699717], [-122.3383844, 47.6997355], [-122.3384194, 47.699735], [-122.338422, 47.6998095], [-122.3382644, 47.699812], [-122.3382606, 47.6997042]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
6632,{'$oid': '5bd4587cc6b61440ac16263a'},,,88,,241.78652507074565,Seattle3,,"{'type': 'Point', 'coordinates': [-122.32809855916516, 47.69696150034739]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3279939, 47.6969951], [-122.327994, 47.6970077], [-122.3279174, 47.697008], [-122.3279168, 47.6969309], [-122.3279803, 47.6969307], [-122.3279802, 47.6969178], [-122.3280423, 47.6969175], [-122.3280423, 47.6969138], [-122.32807, 47.6969137], [-122.32807, 47.6969188], [-122.3280946, 47.6969187], [-122.3280945, 47.6969115], [-122.3281341, 47.6969113], [-122.3281342, 47.6969208], [-122.3281368, 47.6969207], [-122.328137, 47.6969342], [-122.3281931, 47.696934], [-122.328193, 47.696914], [-122.3282396, 47.6969139], [-122.3282396, 47.6969178], [-122.3282749, 47.6969176], [-122.3282755, 47.6969987], [-122.3282069, 47.6969989], [-122.328207, 47.6970109], [-122.3281255, 47.6970112], [-122.3281253, 47.6969946], [-122.3279939, 47.6969951]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.08
6698,{'$oid': '5bd4587cc6b61440ac16267c'},,,88,,25.33100561284191,Seattle3,,"{'type': 'Point', 'coordinates': [-122.33621379999998, 47.69984540000001]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3361743, 47.6998264], [-122.3362521, 47.6998254], [-122.3362533, 47.6998644], [-122.3361755, 47.6998654], [-122.3361743, 47.6998264]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
6956,{'$oid': '5bd4587cc6b61440ac16277e'},,,88,,48.45268253415081,Seattle3,,"{'type': 'Point', 'coordinates': [-122.33702903772141, 47.69664177474776]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.337076, 47.6966109], [-122.3370746, 47.6966736], [-122.3369821, 47.6966727], [-122.3369835, 47.6966099], [-122.337076, 47.6966109]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
6793,{'$oid': '5bd4587cc6b61440ac1626db'},9220,Wallingford Avenue North,88,,121.46924243708588,Seattle3,,"{'type': 'Point', 'coordinates': [-122.33618854303836, 47.69661707123827]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3360997, 47.6966578], [-122.3361004, 47.6965756], [-122.3362774, 47.6965763], [-122.3362766, 47.6966586], [-122.3360997, 47.6966578]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
6923,{'$oid': '5bd4587cc6b61440ac16275d'},2163,North 92nd Street,88,,91.29869256358432,Seattle3,,"{'type': 'Point', 'coordinates': [-122.33194979077663, 47.695673793345115]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3318732, 47.6956379], [-122.3320249, 47.6956375], [-122.3320254, 47.6957094], [-122.3319707, 47.6957096], [-122.3319707, 47.6957159], [-122.3319491, 47.6957159], [-122.3319491, 47.6957081], [-122.3318736, 47.6957084], [-122.3318732, 47.6956379]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.08
6857,{'$oid': '5bd4587cc6b61440ac16271b'},,,88,,190.78003134961259,Seattle3,,"{'type': 'Point', 'coordinates': [-122.3393798866473, 47.69652603079742]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3392899, 47.6964624], [-122.3394661, 47.69646], [-122.3394699, 47.6965897], [-122.3392936, 47.696592], [-122.3392899, 47.6964624]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
6796,{'$oid': '5bd4587cc6b61440ac1626de'},9223,College Way North,88,,77.86315222137313,Seattle3,,"{'type': 'Point', 'coordinates': [-122.33547260461242, 47.69669244972685]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3353708, 47.6967162], [-122.3353709, 47.6966771], [-122.3354068, 47.6966771], [-122.3354068, 47.6966671], [-122.3355682, 47.6966672], [-122.3355681, 47.6967163], [-122.3353708, 47.6967162]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
6816,{'$oid': '5bd4587cc6b61440ac1626f2'},9240,Densmore Avenue North,88,,164.59402552509897,Seattle3,,"{'type': 'Point', 'coordinates': [-122.3373177339092, 47.69721650290224]}",2,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3372606, 47.6972768], [-122.337261, 47.6972454], [-122.3372161, 47.6972452], [-122.3372167, 47.6971891], [-122.3372337, 47.6971892], [-122.337234, 47.6971649], [-122.3372777, 47.6971652], [-122.3372778, 47.6971589], [-122.337395, 47.6971595], [-122.3373946, 47.6971908], [-122.3374208, 47.6971909], [-122.3374204, 47.6972254], [-122.3373948, 47.6972252], [-122.3373942, 47.6972775], [-122.3372606, 47.6972768]]]}",15.0,0.79,,"{'type': 'Point', 'coordinates': [-122.339973, 47.695205]}","{'type': 'Point', 'coordinates': [-122.327271, 47.700636]}",,0.0,11.2
